school_code,date,meal,served_total,offered_total,planned_total,discarded_total,leftover_total,production_cost_total,discarded_cost_total,school_name,region,region_num,school_level,distribution_kitchen,fns_area,cep,school_name_norm,cost_per_meal,deviation_vs_planned,waste_qty,waste_rate,discarded_cost_per_meal,year,month,week,day
394,2025-05-01,Breakfast,2.0,80.0,842.0,1666.0,90.0,228.2,0.94,Laurel Ridge Elementary,Region 4,4,ES,South County,7,0,LAUREL RIDGE ES,114.1,-840.0,1666.0,20.825,0.47,2025,5,18,1
501,2025-05-01,Breakfast,10.0,0.0,882.0,4054.0,188.0,347.68,3.88,Johnson Middle,Region 5,5,MS,Chantilly,1,0,JOHNSON MS,34.768,-872.0,4054.0,0.0,0.388,2025,5,18,1
501,2025-05-01,Lunch,80.0,12.0,6904.0,18866.0,1144.0,3276.28,37.86,Johnson Middle,Region 5,5,MS,Chantilly,1,0,JOHNSON MS,40.953500000000005,-6824.0,18866.0,1572.1666666666667,0.47325,2025,5,18,1
411,2025-05-01,Breakfast,0.0,2.0,288.0,0.0,146.0,106.52,0.0,Liberty Middle,Region 4,4,MS,Westfield,8,0,LIBERTY MS,0.0,-288.0,146.0,73.0,0.0,2025,5,18,1
138,2025-05-01,Lunch,0.0,34.0,2082.0,0.0,1368.0,1868.92,0.0,Mantua Elementary,Region 5,5,ES,Chantilly,1,0,MANTUA ES,0.0,-2082.0,1368.0,40.23529411764706,0.0,2025,5,18,1
270,2025-05-01,Lunch,0.0,0.0,12268.0,0.0,2334.0,3854.72,0.0,HERNDON HS,Region 1,1,HS,Herndon,4,0,HERNDON HS,0.0,-12268.0,2334.0,0.0,0.0,2025,5,18,1
270,2025-05-01,Breakfast,0.0,0.0,1430.0,0.0,140.0,374.76,0.0,HERNDON HS,Region 1,1,HS,Herndon,4,0,HERNDON HS,0.0,-1430.0,140.0,0.0,0.0,2025,5,18,1
135,2025-05-01,Lunch,46.0,334.0,1814.0,48222.0,204.0,1157.06,33.160000000000004,Olde Creek Elementary,Region 5,5,ES,Chantilly,1,0,OLDE CREEK ES,25.15347826086957,-1768.0,48222.0,144.37724550898204,0.7208695652173914,2025,5,18,1
135,2025-05-01,Breakfast,2.0,16.0,356.0,2858.0,80.0,113.98,0.94,Olde Creek Elementary,Region 5,5,ES,Chantilly,1,0,OLDE CREEK ES,56.99,-354.0,2858.0,178.625,0.47,2025,5,18,1
122,2025-05-01,Breakfast,4.0,0.0,460.0,3076.0,196.0,109.2,1.88,Franconia Elementary,Region 3,3,ES,Hayfield,3,0,FRANCONIA ES,27.3,-456.0,3076.0,0.0,0.47,2025,5,18,1
122,2025-05-01,Lunch,64.0,8.0,2204.0,6986.0,1124.0,1403.42,41.66,Franconia Elementary,Region 3,3,ES,Hayfield,3,0,FRANCONIA ES,21.9284375,-2140.0,6986.0,873.25,0.6509375,2025,5,18,1
50,2025-05-01,Lunch,10.0,30.0,9144.0,890.0,4176.0,4241.64,10.86,Oakton High,Region 1,1,HS,Chantilly,1,0,OAKTON HS,424.164,-9134.0,890.0,29.666666666666668,1.086,2025,5,18,1
50,2025-05-01,Breakfast,12.0,0.0,896.0,21624.0,450.0,488.74,5.359999999999999,Oakton High,Region 1,1,HS,Chantilly,1,0,OAKTON HS,40.72833333333333,-884.0,21624.0,0.0,0.4466666666666666,2025,5,18,1
